yield		sta.err		sys.err		sta.relative	sys.relative
0.0502144	0.00643037	0.0169739	0.128058	0.338029
0.0421801	0.00203805	0.00610634	0.0483179	0.144768
0.0223169	0.000586567	0.00172794	0.0262835	0.0774274
0.0112478	0.000223994	0.000872273	0.0199145	0.0775507
0.00468855	8.22633e-05	0.000375815	0.0175456	0.080156
0.00180881	3.0895e-05	0.000154754	0.0170803	0.0855559
0.000676693	1.28456e-05	5.87144e-05	0.0189829	0.0867667
0.000260512	6.12525e-06	2.31914e-05	0.0235123	0.0890222
8.00613e-05	1.89756e-06	7.2276e-06	0.0237013	0.0902759
1.7286e-05	6.5034e-07	2.09702e-06	0.0376223	0.121313
4.36179e-06	2.82033e-07	5.22352e-07	0.0646599	0.119756
1.27301e-06	1.54627e-07	3.72512e-07	0.121466	0.292624
