697758	107008	0.000575885	0.0910416
1.45623e+06	87786.7	0.00794059	0.0324351
1.43716e+06	48512.5	0.0122677	0.0191444
985467	25216.9	0.0180822	0.0109281
547286	13156.3	0.0301911	0.00173699
262188	6569.37	0.0342719	0.00717135
118665	3513	0.0350285	0.0275015
57184.7	2072.98	0.0361886	0.0451887
41687.3	1619.7	0.0409806	0.0600925
13198.5	718.105	0.0533375	0.0520821
3502.49	350.522	0.0636752	0.0502459
1250.25	229.12	0.0673657	0.0464907
