2.07786e+06	266087	0.000683326	0.0984841
5.2362e+06	253002	0.00922188	0.0345282
4.61734e+06	121360	0.0135262	0.0206395
3.25801e+06	64881.7	0.0194032	0.0122269
1.7461e+06	30636.3	0.0316959	0.00296555
823328	14062.7	0.03578	0.00827886
364018	6910.1	0.0366656	0.0282333
161699	3801.92	0.0379235	0.0449185
119265	2826.74	0.0426727	0.0593219
31472.8	1184.08	0.0546337	0.0518032
9385.46	606.863	0.064658	0.050596
3160.6	383.906	0.0682638	0.0470938
