2.6325e+06	270771	0.000659393	0.0969272
6.32302e+06	259859	0.00875182	0.0342855
5.64176e+06	127700	0.0130684	0.0205173
3.95997e+06	68209.3	0.0190926	0.0119906
2.1298e+06	32536.1	0.031379	0.00272147
1.01144e+06	15201.3	0.0354567	0.0080765
452750	7602.99	0.0363142	0.0281047
205255	4256.12	0.0375487	0.044968
150583	3174.24	0.0423078	0.0594481
42093	1363.4	0.0543472	0.051821
12816.6	702.535	0.0644183	0.0504944
4531.21	436.354	0.0680364	0.046942
