548583	65141.8	0.000476894	0.0848752
1.09176e+06	62027.9	0.00512109	0.0324069
1.03295e+06	34695.5	0.00952851	0.0195717
704768	19161.2	0.0166939	0.010162
385637	10261.2	0.0289312	0.000831954
188642	5521.29	0.0329581	0.00651005
89301.1	3089.35	0.0335975	0.0271087
43804.4	1890.05	0.0346459	0.045351
31452.1	1441.26	0.0394798	0.0604247
10727.9	678.785	0.0521296	0.0519581
3483.78	366.634	0.0625642	0.0497074
1163.29	200.927	0.0662783	0.0457669
