1.52221e+06	429202	0.000829281	0.108093
3.81972e+06	342125	0.010878	0.0373338
3.40397e+06	146749	0.0153429	0.0226534
2.24805e+06	72167.1	0.0214069	0.0141107
1.25324e+06	34228.1	0.0339249	0.00511189
558223	14522.1	0.0380208	0.0104822
227216	6778.62	0.0391556	0.0299941
97783.3	3611.42	0.0405905	0.0451041
63726.8	2517.08	0.0453534	0.0585667
17445.8	1093.9	0.0568378	0.0513886
4639.01	533.488	0.0663429	0.0510401
1215.93	283.255	0.0698439	0.0478266
