837653	193729	0.00072248	0.101296
2.84996e+06	230525	0.00942609	0.0355901
2.26025e+06	97915	0.013733	0.0214668
1.57332e+06	52465.3	0.0198529	0.0127629
858235	24639.1	0.0322578	0.00343426
404823	10946	0.036333	0.00871685
168309	5077.31	0.0372614	0.0285183
74716.4	2777.22	0.0385454	0.0447876
57527.4	2041.06	0.0432699	0.0589571
12810.7	825.851	0.0550673	0.0516088
3724.44	421.726	0.0649446	0.050646
1490.29	244.538	0.0685053	0.047248
