205250	32838	0.000448841	0.082689
323080	29206.2	0.00486554	0.0317114
238559	16808.5	0.00923946	0.0191175
151032	8990.92	0.016409	0.00987464
87957.6	5449.27	0.0286311	0.000836234
44752.4	3253.71	0.0327162	0.00675702
19167.1	1747.01	0.0334287	0.0275877
6896.25	981.658	0.0346	0.0459613
7152.59	823.913	0.0396971	0.0613549
3497.57	450.553	0.0527053	0.0529566
1839.93	295.579	0.0633256	0.0507993
348.815	157.91	0.0672232	0.0466489
