397933	55078.7	0.000483381	0.0853797
822520	54076.6	0.00518011	0.0325674
817281	30321.1	0.00959525	0.0196765
560747	16830.2	0.0167597	0.0102284
304103	8888.39	0.0290004	0.000830966
148296	4710.61	0.0330139	0.00645306
71060.1	2648.73	0.0336364	0.0269981
36245.2	1643.98	0.0346565	0.0452102
24757.7	1235.23	0.0394297	0.06021
7726.36	562.901	0.0519969	0.0517276
2303.32	279.184	0.0623887	0.0494554
882.39	169.161	0.0660605	0.0455633
